FactKey,ProductKey,DateKey,CityKey,Price,StockQuantity,Discount,Sales,Rating,NumReviews
1413,50,20240313,36,413.26,386,0.31,832,4.7,3757
1414,50,20240313,36,413.26,386,0.31,832,4.7,3757
1415,97,20240313,33,481.48,605,0.24,128,4.9,120
1416,97,20240313,33,481.48,605,0.24,128,4.9,120
1417,94,20240313,22,34.01,224,0.27,1272,3.3,4468
1418,94,20240313,22,34.01,224,0.27,1272,3.3,4468
1419,24,20240314,75,53.05,102,0.07,870,2.4,917
1420,24,20240314,75,53.05,102,0.07,870,2.4,917
1421,71,20240314,73,415.93,267,0.41,1553,1.3,2155
1422,71,20240314,73,415.93,267,0.41,1553,1.3,2155
1423,85,20240315,54,496.70,160,0.30,1831,4.5,3235
1424,85,20240315,54,496.70,160,0.30,1831,4.5,3235
1425,17,20240315,52,351.05,738,0.11,1143,1.6,4255
1426,17,20240315,52,351.05,738,0.11,1143,1.6,4255
1427,90,20240315,19,159.02,641,0.45,1875,3.5,1189
1428,90,20240315,19,159.02,641,0.45,1875,3.5,1189
1429,52,20240316,10,284.44,562,0.18,488,4.1,1752
1430,52,20240316,10,284.44,562,0.18,488,4.1,1752
1431,22,20240317,25,419.64,519,0.20,477,1.9,4889
1432,22,20240317,25,419.64,519,0.20,477,1.9,4889
1433,31,20240317,2,61.79,7,0.02,1528,5.0,2148
1434,53,20240317,2,281.15,424,0.43,1449,3.0,661
1435,31,20240317,2,61.79,7,0.02,1528,5.0,2148
1436,53,20240317,2,281.15,424,0.43,1449,3.0,661
1437,29,20240318,62,330.50,981,0.41,1764,2.4,2139
1438,29,20240318,62,330.50,981,0.41,1764,2.4,2139
1439,58,20240318,43,189.14,991,0.49,1817,2.4,1036
1440,58,20240318,43,189.14,991,0.49,1817,2.4,1036
1441,32,20240318,19,369.20,65,0.18,1036,3.5,922
1442,32,20240318,19,369.20,65,0.18,1036,3.5,922
1443,26,20240319,22,297.66,961,0.23,1026,1.7,2889
1444,26,20240319,22,297.66,961,0.23,1026,1.7,2889
1445,37,20240320,90,335.99,593,0.05,1774,4.2,419
1446,37,20240320,90,335.99,593,0.05,1774,4.2,419
1447,49,20240320,32,172.90,678,0.47,1164,1.2,2606
1448,49,20240320,32,172.90,678,0.47,1164,1.2,2606
1449,21,20240320,21,84.02,302,0.21,1978,2.7,4116
1450,21,20240320,21,84.02,302,0.21,1978,2.7,4116
1451,51,20240321,43,295.94,257,0.43,1088,3.1,2555
1452,51,20240321,43,295.94,257,0.43,1088,3.1,2555
1453,78,20240322,52,364.16,215,0.15,124,1.9,512
1454,78,20240322,52,364.16,215,0.15,124,1.9,512
1455,19,20240322,24,24.33,362,0.11,1574,4.3,2719
1456,19,20240322,24,24.33,362,0.11,1574,4.3,2719
1457,17,20240323,73,270.98,972,0.45,972,4.8,1711
1458,17,20240323,73,270.98,972,0.45,972,4.8,1711
1459,18,20240323,9,265.44,215,0.38,660,1.3,3663
1460,18,20240323,9,265.44,215,0.38,660,1.3,3663
1461,94,20240324,63,177.77,605,0.38,1820,3.2,3342
1462,94,20240324,63,177.77,605,0.38,1820,3.2,3342
1463,81,20240325,46,228.90,577,0.01,86,1.5,1959
1464,81,20240325,46,228.90,577,0.01,86,1.5,1959
1465,93,20240325,39,133.64,537,0.10,175,4.7,2096
1466,93,20240325,39,133.64,537,0.10,175,4.7,2096
1467,100,20240325,34,465.67,500,0.15,1544,2.8,1417
1468,100,20240325,34,465.67,500,0.15,1544,2.8,1417
1469,61,20240326,68,404.80,652,0.04,848,2.3,2649
1470,61,20240326,68,404.80,652,0.04,848,2.3,2649
1471,25,20240327,67,270.81,419,0.36,1,3.3,105
1472,25,20240327,67,270.81,419,0.36,1,3.3,105
1473,57,20240327,11,213.91,908,0.44,1252,3.1,2535
1474,57,20240327,11,213.91,908,0.44,1252,3.1,2535
1475,86,20240328,90,165.52,890,0.05,1278,1.9,2663
1476,86,20240328,90,165.52,890,0.05,1278,1.9,2663
1477,68,20240328,73,24.04,430,0.12,297,3.3,4586
1478,82,20240328,73,249.63,786,0.28,1952,2.4,2857
1479,68,20240328,73,24.04,430,0.12,297,3.3,4586
1480,82,20240328,73,249.63,786,0.28,1952,2.4,2857
1481,73,20240328,65,400.78,812,0.24,1854,3.7,2038
1482,73,20240328,65,400.78,812,0.24,1854,3.7,2038
1483,33,20240329,59,253.12,709,0.50,123,1.7,398
1484,33,20240329,59,253.12,709,0.50,123,1.7,398
1485,19,20240329,1,472.71,270,0.40,156,1.4,38
1486,19,20240329,1,472.71,270,0.40,156,1.4,38
1487,35,20240330,9,137.06,348,0.23,48,2.7,4676
1488,35,20240330,9,137.06,348,0.23,48,2.7,4676
1489,28,20240331,82,270.92,847,0.11,1549,3.9,3138
1490,28,20240331,82,270.92,847,0.11,1549,3.9,3138
1491,26,20240331,65,453.71,743,0.32,1699,4.1,4131
1492,26,20240331,65,453.71,743,0.32,1699,4.1,4131
1493,11,20240331,54,235.78,944,0.25,1836,1.8,2593
1494,11,20240331,54,235.78,944,0.25,1836,1.8,2593
1495,40,20240331,52,329.62,657,0.20,1452,4.4,1130
1496,40,20240331,52,329.62,657,0.20,1452,4.4,1130
1497,26,20240331,48,499.71,680,0.50,780,1.2,3232
1498,26,20240331,48,499.71,680,0.50,780,1.2,3232
1499,50,20240331,22,51.31,270,0.41,378,4.2,4462
1500,50,20240331,22,51.31,270,0.41,378,4.2,4462
1501,22,20240401,84,435.38,270,0.24,1562,3.9,1809
1502,22,20240401,84,435.38,270,0.24,1562,3.9,1809
1503,100,20240401,49,152.59,105,0.36,1946,4.5,677
1504,100,20240401,49,152.59,105,0.36,1946,4.5,677
1505,67,20240402,83,34.77,662,0.11,969,3.5,925
1506,67,20240402,83,34.77,662,0.11,969,3.5,925
1507,61,20240403,75,156.97,24,0.08,888,3.4,1325
1508,61,20240403,75,156.97,24,0.08,888,3.4,1325
1509,52,20240403,31,432.23,680,0.10,1164,2.1,4858
1510,52,20240403,31,432.23,680,0.10,1164,2.1,4858
1511,91,20240404,80,225.17,897,0.41,491,1.2,1074
1512,91,20240404,80,225.17,897,0.41,491,1.2,1074
1513,8,20240404,41,56.00,271,0.26,703,1.7,4992
1514,8,20240404,41,56.00,271,0.26,703,1.7,4992
1515,86,20240404,14,308.02,681,0.46,1651,2.8,3099
1516,86,20240404,14,308.02,681,0.46,1651,2.8,3099
1517,55,20240404,6,100.97,302,0.34,802,3.7,2668
1518,55,20240404,6,100.97,302,0.34,802,3.7,2668
1519,76,20240404,3,401.34,142,0.08,1843,4.7,271
1520,76,20240404,3,401.34,142,0.08,1843,4.7,271
1521,10,20240405,61,53.71,144,0.17,24,3.1,4632
1522,10,20240405,61,53.71,144,0.17,24,3.1,4632
1523,79,20240406,78,490.82,924,0.17,78,2.5,1357
1524,79,20240406,78,490.82,924,0.17,78,2.5,1357
1525,96,20240406,33,382.03,947,0.17,1148,3.5,3497
1526,96,20240406,33,382.03,947,0.17,1148,3.5,3497
1527,35,20240407,49,441.00,679,0.49,1049,4.5,3048
1528,35,20240407,49,441.00,679,0.49,1049,4.5,3048
1529,57,20240408,58,158.78,827,0.24,1168,2.2,3183
1530,57,20240408,58,158.78,827,0.24,1168,2.2,3183
1531,42,20240408,44,164.66,539,0.36,1461,3.6,3220
1532,42,20240408,44,164.66,539,0.36,1461,3.6,3220
1533,76,20240409,79,222.69,64,0.18,626,1.5,3560
1534,76,20240409,79,222.69,64,0.18,626,1.5,3560
1535,68,20240409,68,125.15,902,0.07,1471,4.3,4780
1536,68,20240409,68,125.15,902,0.07,1471,4.3,4780
1537,21,20240409,41,120.51,385,0.40,394,1.6,116
1538,21,20240409,41,120.51,385,0.40,394,1.6,116
1539,13,20240410,44,335.13,688,0.28,341,1.7,3432
1540,13,20240410,44,335.13,688,0.28,341,1.7,3432
1541,52,20240410,41,54.78,110,0.37,1070,1.8,150
1542,52,20240410,41,54.78,110,0.37,1070,1.8,150
1543,1,20240410,12,90.98,343,0.20,647,1.1,2568
1544,1,20240410,12,90.98,343,0.20,647,1.1,2568
1545,54,20240411,86,302.61,489,0.29,1493,3.6,803
1546,54,20240411,86,302.61,489,0.29,1493,3.6,803
1547,4,20240411,14,66.78,929,0.05,502,4.5,4875
1548,4,20240411,14,66.78,929,0.05,502,4.5,4875
1549,33,20240412,44,214.82,288,0.26,1596,1.4,597
1550,33,20240412,44,214.82,288,0.26,1596,1.4,597
1551,55,20240412,29,143.25,194,0.47,1245,3.8,4334
1552,55,20240412,29,143.25,194,0.47,1245,3.8,4334
1553,55,20240412,10,161.81,745,0.27,276,2.0,2359
1554,55,20240412,10,161.81,745,0.27,276,2.0,2359
1555,35,20240413,21,101.83,485,0.27,210,4.4,1395
1556,35,20240413,21,101.83,485,0.27,210,4.4,1395
1557,22,20240414,86,254.12,548,0.50,872,3.2,661
1558,22,20240414,86,254.12,548,0.50,872,3.2,661
1559,60,20240414,83,192.83,939,0.25,1448,4.8,2324
1560,60,20240414,83,192.83,939,0.25,1448,4.8,2324
1561,47,20240414,59,495.75,539,0.39,1552,3.2,3871
1562,47,20240414,59,495.75,539,0.39,1552,3.2,3871
1563,41,20240414,58,193.65,200,0.49,76,2.9,785
1564,41,20240414,58,193.65,200,0.49,76,2.9,785
1565,64,20240414,3,216.17,985,0.20,709,3.4,3076
1566,64,20240414,3,216.17,985,0.20,709,3.4,3076
1567,64,20240415,85,234.97,59,0.06,981,2.2,2722
1568,64,20240415,85,234.97,59,0.06,981,2.2,2722
1569,8,20240415,52,206.11,928,0.11,133,2.9,823
1570,8,20240415,52,206.11,928,0.11,133,2.9,823
1571,70,20240415,43,270.62,557,0.23,1918,4.5,3603
1572,70,20240415,43,270.62,557,0.23,1918,4.5,3603
1573,52,20240415,29,448.72,186,0.23,444,3.7,4663
1574,52,20240415,29,448.72,186,0.23,444,3.7,4663
1575,94,20240415,24,95.24,721,0.46,1555,1.2,4969
1576,94,20240415,24,95.24,721,0.46,1555,1.2,4969
1577,17,20240416,53,60.52,816,0.07,329,2.3,4090
1578,17,20240416,53,60.52,816,0.07,329,2.3,4090
1579,31,20240417,40,286.58,381,0.50,1276,1.8,4737
1580,31,20240417,40,286.58,381,0.50,1276,1.8,4737
1581,58,20240417,10,82.17,807,0.06,235,4.9,2040
1582,58,20240417,10,82.17,807,0.06,235,4.9,2040
1583,57,20240418,88,470.57,906,0.42,1178,3.0,4383
1584,57,20240418,88,470.57,906,0.42,1178,3.0,4383
1585,27,20240418,66,348.10,617,0.05,632,1.8,207
1586,27,20240418,66,348.10,617,0.05,632,1.8,207
1587,13,20240418,39,125.59,982,0.46,1854,1.7,1205
1588,13,20240418,39,125.59,982,0.46,1854,1.7,1205
1589,42,20240419,24,369.67,348,0.02,1858,4.1,4117
1590,42,20240419,24,369.67,348,0.02,1858,4.1,4117
1591,91,20240420,32,76.47,452,0.47,737,2.0,2597
1592,91,20240420,32,76.47,452,0.47,737,2.0,2597
1593,72,20240421,39,205.59,576,0.49,327,3.4,1243
1594,72,20240421,39,205.59,576,0.49,327,3.4,1243
1595,61,20240421,23,398.85,494,0.07,542,1.1,1719
1596,61,20240421,23,398.85,494,0.07,542,1.1,1719
1597,60,20240421,21,44.81,275,0.03,727,1.8,762
1598,60,20240421,21,44.81,275,0.03,727,1.8,762
1599,2,20240421,20,472.03,232,0.20,1853,2.3,1495
1600,2,20240421,20,472.03,232,0.20,1853,2.3,1495
1601,11,20240422,59,449.43,671,0.09,633,2.9,4188
1602,11,20240422,59,449.43,671,0.09,633,2.9,4188
1603,6,20240422,36,444.44,799,0.29,853,1.1,4929
1604,6,20240422,36,444.44,799,0.29,853,1.1,4929
1605,22,20240423,22,100.91,519,0.39,1709,4.5,3380
1606,22,20240423,22,100.91,519,0.39,1709,4.5,3380
1607,67,20240423,4,448.89,440,0.07,1311,2.2,3406
1608,67,20240423,4,448.89,440,0.07,1311,2.2,3406
1609,83,20240424,81,304.68,188,0.37,1152,2.4,4503
1610,83,20240424,81,304.68,188,0.37,1152,2.4,4503
1611,42,20240424,20,87.73,638,0.03,1739,4.5,4449
1612,42,20240424,20,87.73,638,0.03,1739,4.5,4449
1613,78,20240425,57,278.97,698,0.30,1762,1.8,2212
1614,78,20240425,57,278.97,698,0.30,1762,1.8,2212
1615,54,20240425,54,16.55,231,0.01,383,2.6,2104
1616,54,20240425,54,16.55,231,0.01,383,2.6,2104
1617,12,20240425,46,401.71,55,0.44,830,3.5,2286
1618,12,20240425,46,401.71,55,0.44,830,3.5,2286
1619,49,20240426,27,158.44,410,0.14,1208,2.3,1135
1620,49,20240426,27,158.44,410,0.14,1208,2.3,1135
1621,38,20240427,82,24.54,658,0.23,126,3.7,1517
1622,38,20240427,82,24.54,658,0.23,126,3.7,1517
1623,96,20240427,66,360.33,596,0.31,947,2.0,2705
1624,96,20240427,66,360.33,596,0.31,947,2.0,2705
1625,20,20240427,26,282.53,294,0.10,1548,4.0,1547
1626,20,20240427,26,282.53,294,0.10,1548,4.0,1547
1627,1,20240427,22,290.28,171,0.47,476,4.1,16
1628,1,20240427,22,290.28,171,0.47,476,4.1,16
1629,10,20240427,21,352.10,731,0.14,908,3.1,2508
1630,10,20240427,21,352.10,731,0.14,908,3.1,2508
1631,22,20240427,7,18.75,535,0.46,898,4.2,692
1632,22,20240427,7,18.75,535,0.46,898,4.2,692
1633,39,20240428,87,347.25,343,0.25,74,1.6,1399
1634,39,20240428,87,347.25,343,0.25,74,1.6,1399
1635,79,20240428,42,211.49,500,0.20,210,3.7,4846
1636,79,20240428,42,211.49,500,0.20,210,3.7,4846
1637,82,20240429,24,462.10,421,0.42,1724,3.0,4505
1638,82,20240429,24,462.10,421,0.42,1724,3.0,4505
1639,63,20240429,10,313.43,461,0.03,383,2.3,4621
1640,63,20240429,10,313.43,461,0.03,383,2.3,4621
1641,14,20240501,68,122.22,645,0.17,1202,3.2,197
1642,14,20240501,68,122.22,645,0.17,1202,3.2,197
1643,80,20240501,51,152.77,458,0.45,1436,2.7,3605
1644,80,20240501,51,152.77,458,0.45,1436,2.7,3605
1645,21,20240502,84,126.40,292,0.43,1004,4.9,374
1646,21,20240502,84,126.40,292,0.43,1004,4.9,374
1647,45,20240502,46,103.88,854,0.25,1738,4.7,3699
1648,45,20240502,46,103.88,854,0.25,1738,4.7,3699
1649,17,20240503,27,252.62,114,0.41,1591,2.9,2396
1650,17,20240503,27,252.62,114,0.41,1591,2.9,2396
1651,88,20240503,18,450.63,361,0.24,1798,3.5,654
1652,88,20240503,18,450.63,361,0.24,1798,3.5,654
1653,31,20240504,78,444.59,121,0.41,1654,3.6,4066
1654,31,20240504,78,444.59,121,0.41,1654,3.6,4066
1655,70,20240504,19,84.21,528,0.26,941,2.7,4516
1656,70,20240504,19,84.21,528,0.26,941,2.7,4516
1657,37,20240504,14,186.59,628,0.20,1677,1.3,1336
1658,37,20240504,14,186.59,628,0.20,1677,1.3,1336
1659,31,20240505,89,95.31,351,0.03,137,1.4,2037
1660,31,20240505,89,95.31,351,0.03,137,1.4,2037
1661,49,20240505,77,302.58,303,0.17,1361,3.4,1629
1662,49,20240505,77,302.58,303,0.17,1361,3.4,1629
1663,55,20240505,62,223.85,992,0.29,1791,3.7,2378
1664,55,20240505,62,223.85,992,0.29,1791,3.7,2378
1665,44,20240506,42,154.36,291,0.42,0,1.1,1088
1666,44,20240506,42,154.36,291,0.42,0,1.1,1088
1667,37,20240506,20,380.54,937,0.45,124,2.8,4637
1668,37,20240506,20,380.54,937,0.45,124,2.8,4637
1669,50,20240506,11,322.60,419,0.27,1642,4.3,679
1670,50,20240506,11,322.60,419,0.27,1642,4.3,679
1671,13,20240507,25,204.36,68,0.24,1785,4.8,4501
1672,13,20240507,25,204.36,68,0.24,1785,4.8,4501
1673,93,20240508,69,116.69,921,0.24,535,3.5,1836
1674,93,20240508,69,116.69,921,0.24,535,3.5,1836
1675,41,20240508,48,75.87,203,0.40,1687,2.2,1999
1676,41,20240508,48,75.87,203,0.40,1687,2.2,1999
1677,9,20240508,40,482.86,458,0.47,587,1.5,375
1678,9,20240508,40,482.86,458,0.47,587,1.5,375
1679,4,20240508,7,57.86,427,0.25,1966,3.7,1478
1680,4,20240508,7,57.86,427,0.25,1966,3.7,1478
1681,11,20240509,58,82.07,507,0.03,68,4.7,2832
1682,11,20240509,58,82.07,507,0.03,68,4.7,2832
1683,7,20240510,10,434.93,663,0.34,1698,3.5,851
1684,7,20240510,10,434.93,663,0.34,1698,3.5,851
1685,77,20240511,89,320.30,662,0.37,1337,2.8,2728
1686,77,20240511,89,320.30,662,0.37,1337,2.8,2728
1687,99,20240512,89,194.73,173,0.01,219,4.9,3677
1688,99,20240512,89,194.73,173,0.01,219,4.9,3677
1689,95,20240512,74,77.49,757,0.03,575,1.2,1468
1690,95,20240512,74,77.49,757,0.03,575,1.2,1468
1691,33,20240512,44,367.46,827,0.07,1592,4.1,685
1692,33,20240512,44,367.46,827,0.07,1592,4.1,685
1693,93,20240512,39,319.21,787,0.26,1325,1.1,4343
1694,93,20240512,39,319.21,787,0.26,1325,1.1,4343
1695,97,20240513,89,438.03,490,0.37,891,1.9,3697
1696,97,20240513,89,438.03,490,0.37,891,1.9,3697
1697,32,20240514,75,60.05,128,0.40,1583,3.6,424
1698,32,20240514,75,60.05,128,0.40,1583,3.6,424
1699,54,20240514,67,341.96,484,0.10,43,4.0,3426
1700,54,20240514,67,341.96,484,0.10,43,4.0,3426
1701,49,20240514,62,369.41,127,0.38,759,1.5,3474
1702,49,20240514,62,369.41,127,0.38,759,1.5,3474
1703,8,20240514,48,353.47,794,0.35,1540,1.3,2993
1704,8,20240514,48,353.47,794,0.35,1540,1.3,2993
1705,19,20240514,1,448.51,616,0.20,634,4.4,1290
1706,19,20240514,1,448.51,616,0.20,634,4.4,1290
1707,29,20240515,3,236.35,398,0.47,498,5.0,4531
1708,29,20240515,3,236.35,398,0.47,498,5.0,4531
1709,91,20240516,77,80.34,891,0.26,1903,1.7,4198
1710,91,20240516,77,80.34,891,0.26,1903,1.7,4198
1711,18,20240517,76,364.81,570,0.49,1900,3.5,3726
1712,18,20240517,76,364.81,570,0.49,1900,3.5,3726
1713,58,20240518,70,12.62,852,0.20,338,4.8,4804
1714,58,20240518,70,12.62,852,0.20,338,4.8,4804
1715,6,20240518,45,246.44,884,0.05,395,3.0,143
1716,6,20240518,45,246.44,884,0.05,395,3.0,143
1717,83,20240518,6,345.10,985,0.16,73,1.1,2494
1718,83,20240518,6,345.10,985,0.16,73,1.1,2494
1719,42,20240519,32,12.14,234,0.33,928,1.7,3988
1720,42,20240519,32,12.14,234,0.33,928,1.7,3988
1721,82,20240520,52,184.49,191,0.41,580,3.7,142
1722,82,20240520,52,184.49,191,0.41,580,3.7,142
1723,66,20240521,71,202.04,829,0.49,1891,3.8,3498
1724,66,20240521,71,202.04,829,0.49,1891,3.8,3498
1725,2,20240521,15,375.78,400,0.15,687,3.6,1218
1726,2,20240521,15,375.78,400,0.15,687,3.6,1218
1727,35,20240522,38,442.38,15,0.49,1132,4.2,3958
1728,35,20240522,38,442.38,15,0.49,1132,4.2,3958
1729,56,20240523,75,277.34,833,0.26,334,4.9,4177
1730,56,20240523,75,277.34,833,0.26,334,4.9,4177
1731,16,20240523,72,410.55,385,0.18,1142,2.4,4841
1732,16,20240523,72,410.55,385,0.18,1142,2.4,4841
1733,29,20240523,65,382.89,973,0.10,1441,1.1,2256
1734,29,20240523,65,382.89,973,0.10,1441,1.1,2256
1735,52,20240524,37,369.02,58,0.18,49,2.6,887
1736,52,20240524,37,369.02,58,0.18,49,2.6,887
1737,28,20240524,21,387.27,292,0.15,663,3.2,4954
1738,28,20240524,21,387.27,292,0.15,663,3.2,4954
1739,13,20240524,17,110.52,476,0.24,1447,1.8,4524
1740,13,20240524,17,110.52,476,0.24,1447,1.8,4524
1741,54,20240524,5,377.20,508,0.21,1312,3.3,2410
1742,54,20240524,5,377.20,508,0.21,1312,3.3,2410
1743,66,20240525,73,463.97,330,0.21,1778,2.7,3066
1744,66,20240525,73,463.97,330,0.21,1778,2.7,3066
1745,23,20240525,53,145.65,636,0.11,1260,3.4,1269
1746,23,20240525,53,145.65,636,0.11,1260,3.4,1269
1747,78,20240525,17,62.93,471,0.02,12,1.9,2921
1748,78,20240525,17,62.93,471,0.02,12,1.9,2921
1749,46,20240526,89,357.60,920,0.37,613,4.8,674
1750,46,20240526,89,357.60,920,0.37,613,4.8,674
1751,92,20240526,59,104.21,462,0.29,121,2.2,4681
1752,92,20240526,59,104.21,462,0.29,121,2.2,4681
1753,99,20240526,54,206.17,555,0.24,1452,4.8,4293
1754,99,20240526,54,206.17,555,0.24,1452,4.8,4293
1755,68,20240526,25,193.61,11,0.21,1578,3.2,4987
1756,68,20240526,25,193.61,11,0.21,1578,3.2,4987
1757,48,20240526,18,202.30,358,0.29,717,4.0,3696
1758,48,20240526,18,202.30,358,0.29,717,4.0,3696
1759,90,20240526,12,180.43,3,0.04,599,3.5,3905
1760,90,20240526,12,180.43,3,0.04,599,3.5,3905
1761,38,20240527,64,33.59,631,0.09,694,4.6,4008
1762,38,20240527,64,33.59,631,0.09,694,4.6,4008
1763,68,20240527,57,211.48,983,0.28,143,2.7,2363
1764,68,20240527,57,211.48,983,0.28,143,2.7,2363
1765,85,20240527,36,109.96,83,0.03,667,4.3,4020
1766,85,20240527,36,109.96,83,0.03,667,4.3,4020
1767,75,20240527,18,298.17,914,0.40,1048,2.3,220
1768,75,20240527,18,298.17,914,0.40,1048,2.3,220
1769,97,20240528,34,48.75,588,0.48,991,2.8,2737
1770,97,20240528,34,48.75,588,0.48,991,2.8,2737
1771,6,20240529,54,46.16,401,0.08,1328,3.2,3512
1772,6,20240529,54,46.16,401,0.08,1328,3.2,3512
1773,7,20240530,34,76.94,537,0.41,920,3.8,2806
1774,7,20240530,34,76.94,537,0.41,920,3.8,2806
1775,58,20240530,5,175.45,765,0.26,1619,5.0,2334
1776,58,20240530,5,175.45,765,0.26,1619,5.0,2334
1777,41,20240531,43,359.84,204,0.46,775,4.3,2307
1778,41,20240531,43,359.84,204,0.46,775,4.3,2307
1779,26,20240531,29,476.22,628,0.41,664,4.4,1947
1780,26,20240531,29,476.22,628,0.41,664,4.4,1947
1781,29,20240531,18,43.40,78,0.48,1979,1.1,536
1782,29,20240531,18,43.40,78,0.48,1979,1.1,536
1783,7,20240531,13,407.49,42,0.10,396,4.3,3913
1784,5,20240531,13,232.73,655,0.37,970,3.5,3330
1785,7,20240531,13,407.49,42,0.10,396,4.3,3913
1786,5,20240531,13,232.73,655,0.37,970,3.5,3330
1787,85,20240601,63,341.44,739,0.38,576,2.2,3823
1788,85,20240601,63,341.44,739,0.38,576,2.2,3823
1789,15,20240601,55,324.16,810,0.30,1683,3.8,793
1790,15,20240601,55,324.16,810,0.30,1683,3.8,793
1791,59,20240601,49,487.92,809,0.47,1938,4.3,3135
1792,59,20240601,49,487.92,809,0.47,1938,4.3,3135
1793,30,20240601,7,65.84,287,0.31,1249,2.9,3983
1794,30,20240601,7,65.84,287,0.31,1249,2.9,3983
1795,23,20240602,87,298.32,918,0.23,1418,3.4,4396
1796,23,20240602,87,298.32,918,0.23,1418,3.4,4396
1797,32,20240602,69,441.91,873,0.33,472,2.1,1855
1798,32,20240602,69,441.91,873,0.33,472,2.1,1855
1799,10,20240602,29,413.04,708,0.31,449,4.8,255
1800,10,20240602,29,413.04,708,0.31,449,4.8,255
1801,88,20240603,86,324.96,971,0.12,100,3.9,4310
1802,88,20240603,86,324.96,971,0.12,100,3.9,4310
1803,23,20240603,85,245.95,893,0.34,1763,1.5,3344
1804,23,20240603,85,245.95,893,0.34,1763,1.5,3344
1805,73,20240603,64,112.12,495,0.16,767,1.5,66
1806,73,20240603,64,112.12,495,0.16,767,1.5,66
1807,74,20240603,38,17.16,14,0.19,1191,2.4,478
1808,74,20240603,38,17.16,14,0.19,1191,2.4,478
1809,88,20240603,7,20.29,255,0.44,1755,1.1,4452
1810,88,20240603,7,20.29,255,0.44,1755,1.1,4452
1811,23,20240604,85,336.76,335,0.47,891,1.6,4403
1812,23,20240604,85,336.76,335,0.47,891,1.6,4403
1813,45,20240604,55,480.47,246,0.20,361,3.1,929
1814,45,20240604,55,480.47,246,0.20,361,3.1,929
1815,46,20240604,44,277.82,2,0.08,1116,2.7,1757
1816,46,20240604,44,277.82,2,0.08,1116,2.7,1757
1817,62,20240604,36,347.49,21,0.24,1231,4.6,1232
1818,62,20240604,36,347.49,21,0.24,1231,4.6,1232
1819,55,20240605,74,175.23,268,0.20,304,1.6,4166
1820,55,20240605,74,175.23,268,0.20,304,1.6,4166
1821,17,20240605,62,495.17,675,0.32,947,3.7,4811
1822,17,20240605,62,495.17,675,0.32,947,3.7,4811
1823,5,20240605,47,67.36,491,0.43,1253,1.6,953
1824,5,20240605,47,67.36,491,0.43,1253,1.6,953
1825,51,20240605,40,316.26,882,0.25,839,2.3,3093
1826,51,20240605,40,316.26,882,0.25,839,2.3,3093
1827,22,20240605,37,474.20,317,0.31,382,3.5,1107
1828,22,20240605,37,474.20,317,0.31,382,3.5,1107
1829,49,20240605,12,316.35,448,0.01,1091,2.5,283
1830,49,20240605,12,316.35,448,0.01,1091,2.5,283
1831,74,20240606,52,329.96,248,0.05,322,3.3,813
1832,74,20240606,52,329.96,248,0.05,322,3.3,813
1833,11,20240606,36,41.12,384,0.01,822,1.1,510
1834,11,20240606,36,41.12,384,0.01,822,1.1,510
1835,43,20240607,63,303.57,139,0.02,1781,2.4,3630
1836,43,20240607,63,303.57,139,0.02,1781,2.4,3630
1837,86,20240607,14,203.10,187,0.40,782,4.4,253
1838,86,20240607,14,203.10,187,0.40,782,4.4,253
1839,18,20240608,32,176.54,38,0.16,496,3.9,4459
1840,18,20240608,32,176.54,38,0.16,496,3.9,4459
1841,86,20240608,23,125.44,594,0.12,521,2.2,220
1842,86,20240608,23,125.44,594,0.12,521,2.2,220
1843,21,20240610,86,113.07,927,0.47,1888,2.4,935
1844,21,20240610,86,113.07,927,0.47,1888,2.4,935
1845,96,20240610,82,99.88,870,0.07,946,1.0,4025
1846,96,20240610,82,99.88,870,0.07,946,1.0,4025
1847,15,20240610,72,425.58,547,0.32,81,1.5,914
1848,15,20240610,72,425.58,547,0.32,81,1.5,914
1849,83,20240610,64,376.82,435,0.27,1945,2.9,3010
1850,83,20240610,64,376.82,435,0.27,1945,2.9,3010
1851,94,20240610,54,293.59,825,0.35,1622,3.5,1601
1852,94,20240610,54,293.59,825,0.35,1622,3.5,1601
1853,52,20240610,3,204.83,97,0.24,207,2.1,4873
1854,52,20240610,3,204.83,97,0.24,207,2.1,4873
1855,23,20240611,36,289.60,344,0.34,800,1.1,1863
1856,23,20240611,36,289.60,344,0.34,800,1.1,1863
1857,10,20240611,17,412.68,828,0.02,837,2.4,4777
1858,10,20240611,17,412.68,828,0.02,837,2.4,4777
1859,99,20240525,92,136.57,618,0.22,1770,4.5,2720
1860,99,20240525,92,136.57,618,0.22,1770,4.5,2720
1861,75,20231031,93,247.06,588,0.30,1878,2.7,1181
1862,75,20231031,93,247.06,588,0.30,1878,2.7,1181
1863,38,20240207,98,446.15,786,0.01,1467,2.4,3219
1864,38,20240207,98,446.15,786,0.01,1467,2.4,3219
1865,63,20231111,97,165.60,292,0.44,1603,4.4,3190
1866,63,20231111,97,165.60,292,0.44,1603,4.4,3190
1867,42,20230812,99,84.28,277,0.27,1188,1.1,3807
1868,42,20230812,99,84.28,277,0.27,1188,1.1,3807
1869,67,20230923,99,204.87,922,0.35,71,4.9,4922
1870,67,20230923,99,204.87,922,0.35,71,4.9,4922
1871,81,20231109,94,404.75,555,0.27,1613,2.2,4825
1872,81,20231109,94,404.75,555,0.27,1613,2.2,4825
